trimmed_name,video_base,camera,t_start_sec_x,t_end_sec_x,activity_label
trimmed_columpioscam1-2024-11-14_19_39_02_00-00-08_to_00-00-12_1263.mp4,columpioscam1-2024-11-14 19:39:02.mp4,columpioscam1,7.917,11.917,Transit
trimmed_columpioscam1-2024-11-14_19_39_02_00-00-04_to_00-00-08_1264.mp4,columpioscam1-2024-11-14 19:39:02.mp4,columpioscam1,4.0,8.0,Transit
trimmed_columpioscam1-2024-11-14_19_39_02_00-00-04_to_00-00-08_1264.mp4,columpioscam1-2024-11-14 19:39:02.mp4,columpioscam1,4.0,8.0,Transit
trimmed_columpioscam2-2024-12-15_19-21-00_00-00-07_to_00-00-11_1265.mp4,columpioscam2-2024-12-15_19-21-00.mp4,columpioscam2,7.417,11.417,Social_People
trimmed_columpioscam3-2024-09-25_20_54_04_00-00-04_to_00-00-08_1267.mp4,columpioscam3-2024-09-25 20:54:04.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-16_10_42_54_00-00-18_to_00-00-22_1268.mp4,columpioscam1-2024-11-16 10:42:54.mp4,columpioscam1,18.083,22.083,Transit
trimmed_columpioscam3-2024-12-15_22-16-00_00-00-06_to_00-00-10_1269.mp4,columpioscam3-2024-12-15_22-16-00.mp4,columpioscam3,6.083,10.083,Transit
trimmed_columpioscam3-2024-09-25_21_31_49_00-00-09_to_00-00-13_1270.mp4,columpioscam3-2024-09-25 21:31:49.mp4,columpioscam3,9.0,13.0,Social_People
trimmed_columpioscam3-2024-10-03_15_20_29_00-00-15_to_00-00-19_1271.mp4,columpioscam3-2024-10-03 15:20:29.mp4,columpioscam3,14.833,18.833,Play_Object_Normal
trimmed_columpioscam3-2024-10-03_15_20_29_00-00-15_to_00-00-19_1271.mp4,columpioscam3-2024-10-03 15:20:29.mp4,columpioscam3,14.833,18.833,Play_Object_Normal
trimmed_columpioscam2-2024-12-14_17-52-00_00-00-05_to_00-00-09_1272.mp4,columpioscam2-2024-12-14_17-52-00.mp4,columpioscam2,5.417,9.417,Play_Object_Normal
trimmed_columpios_cam4-2025-01-06_10-39-31_00-00-04_to_00-00-08_1273.mp4,columpios_cam4-2025-01-06_10-39-31.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-14_12_45_01_00-00-06_to_00-00-10_1274.mp4,columpios_cam4-2024-11-14 12:45:01.mp4,columpios_cam4,6.083,10.083,Transit
trimmed_columpios_cam4-2024-11-14_12_45_01_00-00-06_to_00-00-10_1274.mp4,columpios_cam4-2024-11-14 12:45:01.mp4,columpios_cam4,6.083,10.083,Transit
trimmed_columpioscam2-2024-12-13_08-39-00_00-00-23_to_00-00-27_1275.mp4,columpioscam2-2024-12-13_08-39-00.mp4,columpioscam2,23.25,27.25,Transit
trimmed_columpioscam2-2024-12-13_08-39-00_00-00-23_to_00-00-27_1275.mp4,columpioscam2-2024-12-13_08-39-00.mp4,columpioscam2,23.25,27.25,Transit
trimmed_columpios_cam4-2024-09-27_22_10_12_00-00-04_to_00-00-08_1276.mp4,columpios_cam4-2024-09-27 22:10:12.mp4,columpios_cam4,4.333,8.333,Play_Object_Normal
trimmed_columpios_cam4-2024-11-12_20_25_04_00-00-08_to_00-00-12_1277.mp4,columpios_cam4-2024-11-12 20:25:04.mp4,columpios_cam4,8.167,12.167,Adult_Assisting
trimmed_columpioscam3-2024-10-03_18_49_06_00-00-14_to_00-00-18_1278.mp4,columpioscam3-2024-10-03 18:49:06.mp4,columpioscam3,14.167,18.167,Transit
trimmed_columpioscam1-2024-10-22_19_01_29_00-00-04_to_00-00-08_1279.mp4,columpioscam1-2024-10-22 19:01:29.mp4,columpioscam1,3.917,7.917,Transit
trimmed_columpioscam1-2024-10-22_19_01_29_00-00-04_to_00-00-08_1279.mp4,columpioscam1-2024-10-22 19:01:29.mp4,columpioscam1,3.917,7.917,Transit
trimmed_columpioscam1-2024-10-22_19_01_29_00-00-08_to_00-00-12_1280.mp4,columpioscam1-2024-10-22 19:01:29.mp4,columpioscam1,8.417,12.417,Transit
trimmed_columpioscam1-2024-10-22_19_01_29_00-00-08_to_00-00-12_1280.mp4,columpioscam1-2024-10-22 19:01:29.mp4,columpioscam1,8.417,12.417,Transit
trimmed_columpioscam1-2024-11-13_18_30_31_00-00-04_to_00-00-08_1281.mp4,columpioscam1-2024-11-13 18:30:31.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam2-2024-11-21_17_18_34_00-00-04_to_00-00-08_1282.mp4,columpioscam2-2024-11-21 17:18:34.mp4,columpioscam2,4.0,8.0,Transit
trimmed_columpioscam1-2024-11-21_17_34_51_00-00-04_to_00-00-08_1283.mp4,columpioscam1-2024-11-21 17:34:51.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam3-2024-11-11_20_59_00_00-00-04_to_00-00-08_1285.mp4,columpioscam3-2024-11-11 20:59:00.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-11_20_59_00_00-00-04_to_00-00-08_1285.mp4,columpioscam3-2024-11-11 20:59:00.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-16_22_17_41_00-00-08_to_00-00-12_1286.mp4,columpioscam1-2024-11-16 22:17:41.mp4,columpioscam1,7.833,11.833,Social_People
trimmed_columpioscam1-2024-11-16_22_17_41_00-00-08_to_00-00-12_1286.mp4,columpioscam1-2024-11-16 22:17:41.mp4,columpioscam1,7.833,11.833,Social_People
trimmed_columpioscam1-2024-11-16_22_17_41_00-00-04_to_00-00-08_1287.mp4,columpioscam1-2024-11-16 22:17:41.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam1-2024-11-16_22_17_41_00-00-04_to_00-00-08_1287.mp4,columpioscam1-2024-11-16 22:17:41.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam2-2024-12-09_19-21-00_00-00-04_to_00-00-08_1289.mp4,columpioscam2-2024-12-09_19-21-00.mp4,columpioscam2,4.083,8.083,Social_People
trimmed_columpioscam2-2024-12-09_19-21-00_00-00-04_to_00-00-08_1289.mp4,columpioscam2-2024-12-09_19-21-00.mp4,columpioscam2,4.083,8.083,Social_People
trimmed_columpioscam1-2024-11-13_17_17_45_00-00-04_to_00-00-08_1290.mp4,columpioscam1-2024-11-13 17:17:45.mp4,columpioscam1,3.917,7.917,Adult_Assisting
trimmed_columpioscam1-2024-11-16_19_58_45_00-00-06_to_00-00-10_1293.mp4,columpioscam1-2024-11-16 19:58:45.mp4,columpioscam1,5.833,9.833,Social_People
trimmed_columpios_cam4-2024-11-14_11_13_13_00-00-10_to_00-00-14_1294.mp4,columpios_cam4-2024-11-14 11:13:13.mp4,columpios_cam4,9.833,13.833,Transit
trimmed_columpios_cam4-2024-11-14_11_13_13_00-00-10_to_00-00-14_1294.mp4,columpios_cam4-2024-11-14 11:13:13.mp4,columpios_cam4,9.833,13.833,Transit
trimmed_columpios_cam4-2024-11-14_19_14_39_00-00-04_to_00-00-08_1297.mp4,columpios_cam4-2024-11-14 19:14:39.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-14_19_14_39_00-00-04_to_00-00-08_1297.mp4,columpios_cam4-2024-11-14 19:14:39.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-09-28_12_39_30_00-00-08_to_00-00-12_1299.mp4,columpios_cam4-2024-09-28 12:39:30.mp4,columpios_cam4,8.083,12.083,Transit
trimmed_columpioscam3-2024-11-21_22_12_04_00-00-08_to_00-00-12_1301.mp4,columpioscam3-2024-11-21 22:12:04.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam3-2024-11-21_22_12_04_00-00-08_to_00-00-12_1301.mp4,columpioscam3-2024-11-21 22:12:04.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam3-2024-11-25_22_44_41_00-00-06_to_00-00-10_1303.mp4,columpioscam3-2024-11-25 22:44:41.mp4,columpioscam3,5.667,9.667,Transit
trimmed_hundidocam1-2024-10-03_17_07_06_00-00-06_to_00-00-10_1307.mp4,hundidocam1-2024-10-03 17:07:06.mp4,hundidocam1,6.083,10.083,Social_People
trimmed_hundidocam1-2024-10-03_17_07_06_00-00-06_to_00-00-10_1307.mp4,hundidocam1-2024-10-03 17:07:06.mp4,hundidocam1,6.083,10.083,Social_People
trimmed_columpios_cam4-2024-11-13_14_16_35_00-00-07_to_00-00-11_1310.mp4,columpios_cam4-2024-11-13 14:16:35.mp4,columpios_cam4,6.833,10.833,Transit
trimmed_columpioscam2-2024-11-21_17_00_30_00-00-04_to_00-00-08_1311.mp4,columpioscam2-2024-11-21 17:00:30.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpioscam2-2024-11-21_17_00_30_00-00-04_to_00-00-08_1311.mp4,columpioscam2-2024-11-21 17:00:30.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpios_cam4-2024-12-13_12-35-00_00-00-06_to_00-00-10_1313.mp4,columpios_cam4-2024-12-13_12-35-00.mp4,columpios_cam4,5.583,9.583,Transit
trimmed_columpioscam2-2024-12-09_22-07-00_00-00-07_to_00-00-11_1314.mp4,columpioscam2-2024-12-09_22-07-00.mp4,columpioscam2,6.75,10.75,Adult_Assisting
trimmed_columpioscam3-2025-01-06_19-26-40_00-00-04_to_00-00-08_1315.mp4,columpioscam3-2025-01-06_19-26-40.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2025-01-06_19-26-40_00-00-04_to_00-00-08_1315.mp4,columpioscam3-2025-01-06_19-26-40.mp4,columpioscam3,3.917,7.917,Transit
trimmed_hundidocam1-2024-10-03_18_51_24_00-00-08_to_00-00-12_1318.mp4,hundidocam1-2024-10-03 18:51:24.mp4,hundidocam1,7.5,11.5,Transit
trimmed_columpioscam1-2024-11-16_20_02_33_00-00-08_to_00-00-12_1319.mp4,columpioscam1-2024-11-16 20:02:33.mp4,columpioscam1,7.5,11.5,Transit
trimmed_columpioscam1-2024-11-17_17_23_35_00-00-04_to_00-00-08_1320.mp4,columpioscam1-2024-11-17 17:23:35.mp4,columpioscam1,4.0,8.0,Social_People
trimmed_columpioscam1-2024-11-17_17_23_35_00-00-04_to_00-00-08_1320.mp4,columpioscam1-2024-11-17 17:23:35.mp4,columpioscam1,4.0,8.0,Social_People
trimmed_columpioscam1-2024-11-17_17_23_35_00-00-12_to_00-00-16_1321.mp4,columpioscam1-2024-11-17 17:23:35.mp4,columpioscam1,12.25,16.25,Social_People
trimmed_columpioscam1-2024-11-17_17_23_35_00-00-12_to_00-00-16_1321.mp4,columpioscam1-2024-11-17 17:23:35.mp4,columpioscam1,12.25,16.25,Social_People
trimmed_columpioscam1-2024-11-12_07_47_25_00-00-05_to_00-00-09_1322.mp4,columpioscam1-2024-11-12 07:47:25.mp4,columpioscam1,5.0,9.0,Social_People
trimmed_columpios_cam4-2024-11-12_09_19_38_00-00-07_to_00-00-11_1323.mp4,columpios_cam4-2024-11-12 09:19:38.mp4,columpios_cam4,6.583,10.583,Transit
trimmed_columpios_cam4-2024-12-16_20-58-00_00-00-04_to_00-00-08_1324.mp4,columpios_cam4-2024-12-16_20-58-00.mp4,columpios_cam4,3.917,7.917,Social_People
trimmed_columpioscam3-2024-12-09_20-24-00_00-00-06_to_00-00-10_1325.mp4,columpioscam3-2024-12-09_20-24-00.mp4,columpioscam3,5.917,9.917,Social_People
trimmed_columpioscam3-2024-11-16_16_37_03_00-00-06_to_00-00-10_1327.mp4,columpioscam3-2024-11-16 16:37:03.mp4,columpioscam3,5.667,9.667,Transit
trimmed_columpioscam3-2024-12-09_19-36-00_00-00-06_to_00-00-10_1328.mp4,columpioscam3-2024-12-09_19-36-00.mp4,columpioscam3,5.833,9.833,Transit
trimmed_columpioscam2-2024-12-14_22-16-00_00-00-15_to_00-00-19_1329.mp4,columpioscam2-2024-12-14_22-16-00.mp4,columpioscam2,15.417,19.417,Social_People
trimmed_columpioscam2-2024-12-14_22-16-00_00-00-15_to_00-00-19_1329.mp4,columpioscam2-2024-12-14_22-16-00.mp4,columpioscam2,15.417,19.417,Social_People
trimmed_columpioscam3-2024-12-15_14-41-00_00-00-08_to_00-00-12_1330.mp4,columpioscam3-2024-12-15_14-41-00.mp4,columpioscam3,7.917,11.917,Transit
trimmed_columpioscam3-2024-12-15_14-41-00_00-00-08_to_00-00-12_1330.mp4,columpioscam3-2024-12-15_14-41-00.mp4,columpioscam3,7.917,11.917,Transit
trimmed_columpios_cam4-2025-01-06_14-18-38_00-00-04_to_00-00-08_1331.mp4,columpios_cam4-2025-01-06_14-18-38.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2025-01-06_14-18-38_00-00-04_to_00-00-08_1331.mp4,columpios_cam4-2025-01-06_14-18-38.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-21_18_16_59_00-00-04_to_00-00-08_1333.mp4,columpioscam1-2024-11-21 18:16:59.mp4,columpioscam1,3.917,7.917,Transit
trimmed_columpioscam3-2025-01-07_16-37-54_00-00-07_to_00-00-11_1334.mp4,columpioscam3-2025-01-07_16-37-54.mp4,columpioscam3,6.833,10.833,Transit
trimmed_columpioscam3-2024-12-07_15_55_12_00-00-07_to_00-00-11_1335.mp4,columpioscam3-2024-12-07 15:55:12.mp4,columpioscam3,6.833,10.833,Transit
trimmed_columpioscam3-2024-10-03_17_00_52_00-00-04_to_00-00-08_1336.mp4,columpioscam3-2024-10-03 17:00:52.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-14_12_51_10_00-00-04_to_00-00-08_1337.mp4,columpioscam1-2024-11-14 12:51:10.mp4,columpioscam1,4.0,8.0,Transit
trimmed_columpioscam3-2024-11-21_19_32_49_00-00-05_to_00-00-09_1338.mp4,columpioscam3-2024-11-21 19:32:49.mp4,columpioscam3,5.333,9.333,Transit
trimmed_columpioscam1-2024-10-22_19_05_37_00-00-07_to_00-00-11_1339.mp4,columpioscam1-2024-10-22 19:05:37.mp4,columpioscam1,7.25,11.25,Transit
trimmed_columpioscam3-2024-12-16_16-06-00_00-00-07_to_00-00-11_1340.mp4,columpioscam3-2024-12-16_16-06-00.mp4,columpioscam3,7.25,11.25,Transit
trimmed_columpioscam1-2024-11-13_07_36_49_00-00-09_to_00-00-13_1341.mp4,columpioscam1-2024-11-13 07:36:49.mp4,columpioscam1,9.167,13.167,No_Activity
trimmed_columpioscam1-2024-11-13_07_36_49_00-00-09_to_00-00-13_1341.mp4,columpioscam1-2024-11-13 07:36:49.mp4,columpioscam1,9.167,13.167,No_Activity
trimmed_columpioscam3-2024-11-17_20_06_05_00-00-04_to_00-00-08_1343.mp4,columpioscam3-2024-11-17 20:06:05.mp4,columpioscam3,4.0,8.0,Social_People
trimmed_columpioscam3-2024-11-14_15_49_45_00-00-04_to_00-00-08_1345.mp4,columpioscam3-2024-11-14 15:49:45.mp4,columpioscam3,4.083,8.083,Transit
trimmed_columpioscam3-2024-11-14_15_49_45_00-00-04_to_00-00-08_1345.mp4,columpioscam3-2024-11-14 15:49:45.mp4,columpioscam3,4.083,8.083,Transit
trimmed_columpioscam1-2024-11-17_19_39_34_00-00-09_to_00-00-13_1347.mp4,columpioscam1-2024-11-17 19:39:34.mp4,columpioscam1,8.667,12.667,Transit
trimmed_columpioscam3-2024-10-24_18_02_22_00-00-04_to_00-00-08_1349.mp4,columpioscam3-2024-10-24 18:02:22.mp4,columpioscam3,4.333,8.333,Transit
trimmed_columpioscam3-2024-10-24_18_02_22_00-00-04_to_00-00-08_1349.mp4,columpioscam3-2024-10-24 18:02:22.mp4,columpioscam3,4.333,8.333,Transit
trimmed_columpioscam2-2024-12-17_10-13-00_00-00-04_to_00-00-08_1350.mp4,columpioscam2-2024-12-17_10-13-00.mp4,columpioscam2,3.917,7.917,Social_People
trimmed_columpioscam1-2024-10-22_18_57_20_00-00-10_to_00-00-14_1351.mp4,columpioscam1-2024-10-22 18:57:20.mp4,columpioscam1,10.167,14.167,Transit
trimmed_columpioscam1-2024-10-22_18_57_20_00-00-10_to_00-00-14_1351.mp4,columpioscam1-2024-10-22 18:57:20.mp4,columpioscam1,10.167,14.167,Transit
trimmed_columpioscam3-2024-12-16_20-16-00_00-00-05_to_00-00-09_1352.mp4,columpioscam3-2024-12-16_20-16-00.mp4,columpioscam3,5.333,9.333,Transit
trimmed_columpioscam2-2024-12-17_17_31_24_00-00-04_to_00-00-08_1354.mp4,columpioscam2-2024-12-17 17:31:24.mp4,columpioscam2,3.917,7.917,Play_Object_Normal
trimmed_columpioscam2-2024-12-15_16-40-00_00-00-04_to_00-00-08_1357.mp4,columpioscam2-2024-12-15_16-40-00.mp4,columpioscam2,4.167,8.167,Play_Object_Normal
trimmed_columpioscam2-2024-12-15_16-40-00_00-00-04_to_00-00-08_1357.mp4,columpioscam2-2024-12-15_16-40-00.mp4,columpioscam2,4.167,8.167,Play_Object_Normal
trimmed_columpioscam2-2024-12-15_16-40-00_00-00-08_to_00-00-12_1358.mp4,columpioscam2-2024-12-15_16-40-00.mp4,columpioscam2,8.333,12.333,Play_Object_Normal
trimmed_columpioscam2-2024-12-15_16-40-00_00-00-08_to_00-00-12_1358.mp4,columpioscam2-2024-12-15_16-40-00.mp4,columpioscam2,8.333,12.333,Play_Object_Normal
trimmed_columpios_cam4-2024-12-14_22-25-00_00-00-04_to_00-00-08_1359.mp4,columpios_cam4-2024-12-14_22-25-00.mp4,columpios_cam4,4.5,8.5,Social_People
trimmed_columpioscam1-2024-11-17_17_01_42_00-00-07_to_00-00-11_1360.mp4,columpioscam1-2024-11-17 17:01:42.mp4,columpioscam1,6.917,10.917,Social_People
trimmed_columpioscam1-2024-09-25_22_28_46_00-00-08_to_00-00-12_1361.mp4,columpioscam1-2024-09-25 22:28:46.mp4,columpioscam1,8.5,12.5,Social_People
trimmed_columpioscam1-2024-09-25_22_28_46_00-00-08_to_00-00-12_1361.mp4,columpioscam1-2024-09-25 22:28:46.mp4,columpioscam1,8.5,12.5,Social_People
trimmed_columpioscam3-2024-10-24_18_11_08_00-00-04_to_00-00-08_1363.mp4,columpioscam3-2024-10-24 18:11:08.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpioscam1-2024-11-14_19_38_32_00-00-08_to_00-00-12_1364.mp4,columpioscam1-2024-11-14 19:38:32.mp4,columpioscam1,8.333,12.333,Play_Object_Normal
trimmed_columpioscam3-2024-11-15_07_43_51_00-00-07_to_00-00-11_1365.mp4,columpioscam3-2024-11-15 07:43:51.mp4,columpioscam3,6.917,10.917,Transit
trimmed_columpioscam1-2024-11-14_19_58_28_00-00-13_to_00-00-17_1366.mp4,columpioscam1-2024-11-14 19:58:28.mp4,columpioscam1,12.667,16.667,Social_People
trimmed_columpioscam2-2024-10-23_14_05_23_00-00-07_to_00-00-11_1367.mp4,columpioscam2-2024-10-23 14:05:23.mp4,columpioscam2,7.25,11.25,Transit
trimmed_columpioscam3-2024-11-17_13_43_20_00-00-08_to_00-00-12_1369.mp4,columpioscam3-2024-11-17 13:43:20.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam2-2024-11-17_22_14_48_00-00-04_to_00-00-08_1372.mp4,columpioscam2-2024-11-17 22:14:48.mp4,columpioscam2,4.0,8.0,Play_Object_Normal
trimmed_columpioscam2-2024-12-17_19_52_32_00-00-08_to_00-00-12_1373.mp4,columpioscam2-2024-12-17 19:52:32.mp4,columpioscam2,7.833,11.833,Transit
trimmed_columpioscam3-2024-11-21_20_51_06_00-00-04_to_00-00-08_1374.mp4,columpioscam3-2024-11-21 20:51:06.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-21_20_51_06_00-00-04_to_00-00-08_1374.mp4,columpioscam3-2024-11-21 20:51:06.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-12_19_28_33_00-00-04_to_00-00-08_1378.mp4,columpioscam1-2024-11-12 19:28:33.mp4,columpioscam1,4.167,8.167,Play_Object_Normal
trimmed_columpioscam3-2024-11-14_06_21_49_00-00-04_to_00-00-08_1379.mp4,columpioscam3-2024-11-14 06:21:49.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-14_06_21_49_00-00-04_to_00-00-08_1379.mp4,columpioscam3-2024-11-14 06:21:49.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-14_06_21_49_00-00-08_to_00-00-12_1380.mp4,columpioscam3-2024-11-14 06:21:49.mp4,columpioscam3,7.833,11.833,Transit
trimmed_columpioscam3-2024-11-14_06_21_49_00-00-08_to_00-00-12_1380.mp4,columpioscam3-2024-11-14 06:21:49.mp4,columpioscam3,7.833,11.833,Transit
trimmed_columpioscam1-2024-11-13_21_15_24_00-00-05_to_00-00-09_1381.mp4,columpioscam1-2024-11-13 21:15:24.mp4,columpioscam1,5.333,9.333,Play_Object_Normal
trimmed_columpioscam2-2024-11-17_17_38_24_00-00-04_to_00-00-08_1382.mp4,columpioscam2-2024-11-17 17:38:24.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-16_20_26_58_00-00-05_to_00-00-09_1384.mp4,columpios_cam4-2024-11-16 20:26:58.mp4,columpios_cam4,4.667,8.667,Transit
trimmed_columpios_cam4-2024-11-16_20_26_58_00-00-05_to_00-00-09_1384.mp4,columpios_cam4-2024-11-16 20:26:58.mp4,columpios_cam4,4.667,8.667,Transit
trimmed_columpioscam1-2024-11-17_17_35_17_00-00-08_to_00-00-12_1385.mp4,columpioscam1-2024-11-17 17:35:17.mp4,columpioscam1,8.083,12.083,Social_People
trimmed_columpioscam1-2024-11-17_17_35_17_00-00-08_to_00-00-12_1385.mp4,columpioscam1-2024-11-17 17:35:17.mp4,columpioscam1,8.083,12.083,Social_People
trimmed_columpioscam2-2024-11-17_14_56_40_00-00-06_to_00-00-10_1386.mp4,columpioscam2-2024-11-17 14:56:40.mp4,columpioscam2,6.0,10.0,Social_People
trimmed_columpioscam2-2024-11-17_14_56_40_00-00-06_to_00-00-10_1386.mp4,columpioscam2-2024-11-17 14:56:40.mp4,columpioscam2,6.0,10.0,Social_People
trimmed_columpios_cam4-2024-11-21_20_18_24_00-00-04_to_00-00-08_1388.mp4,columpios_cam4-2024-11-21 20:18:24.mp4,columpios_cam4,4.417,8.417,Transit
trimmed_columpios_cam4-2024-11-21_20_18_24_00-00-04_to_00-00-08_1388.mp4,columpios_cam4-2024-11-21 20:18:24.mp4,columpios_cam4,4.417,8.417,Transit
trimmed_columpioscam1-2024-11-14_08_44_45_00-00-07_to_00-00-11_1389.mp4,columpioscam1-2024-11-14 08:44:45.mp4,columpioscam1,6.583,10.583,Transit
trimmed_columpioscam3-2024-09-25_21_33_55_00-00-04_to_00-00-08_1390.mp4,columpioscam3-2024-09-25 21:33:55.mp4,columpioscam3,3.917,7.917,Social_People
trimmed_columpioscam1-2024-11-16_18_24_11_00-00-08_to_00-00-12_1393.mp4,columpioscam1-2024-11-16 18:24:11.mp4,columpioscam1,8.0,12.0,Social_People
trimmed_columpioscam1-2024-11-16_18_24_11_00-00-08_to_00-00-12_1393.mp4,columpioscam1-2024-11-16 18:24:11.mp4,columpioscam1,8.0,12.0,Social_People
trimmed_columpioscam1-2024-10-22_19_25_18_00-00-04_to_00-00-08_1394.mp4,columpioscam1-2024-10-22 19:25:18.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam2-2024-10-22_19_17_42_00-00-08_to_00-00-12_1395.mp4,columpioscam2-2024-10-22 19:17:42.mp4,columpioscam2,8.0,12.0,Play_Object_Normal
trimmed_columpioscam2-2024-10-22_19_17_42_00-00-08_to_00-00-12_1395.mp4,columpioscam2-2024-10-22 19:17:42.mp4,columpioscam2,8.0,12.0,Play_Object_Normal
trimmed_columpios_cam4-2024-11-17_18_05_42_00-00-08_to_00-00-12_1396.mp4,columpios_cam4-2024-11-17 18:05:42.mp4,columpios_cam4,8.0,12.0,Social_People
trimmed_columpios_cam4-2024-11-17_18_05_42_00-00-08_to_00-00-12_1396.mp4,columpios_cam4-2024-11-17 18:05:42.mp4,columpios_cam4,8.0,12.0,Social_People
trimmed_columpios_cam4-2024-11-17_18_05_42_00-00-04_to_00-00-08_1397.mp4,columpios_cam4-2024-11-17 18:05:42.mp4,columpios_cam4,4.083,8.083,Social_People
trimmed_columpios_cam4-2024-11-17_18_05_42_00-00-04_to_00-00-08_1397.mp4,columpios_cam4-2024-11-17 18:05:42.mp4,columpios_cam4,4.083,8.083,Social_People
trimmed_columpios_cam4-2024-11-12_08_43_07_00-00-04_to_00-00-08_1398.mp4,columpios_cam4-2024-11-12 08:43:07.mp4,columpios_cam4,4.0,8.0,Transit
trimmed_columpios_cam4-2024-11-12_08_32_57_00-00-04_to_00-00-08_1399.mp4,columpios_cam4-2024-11-12 08:32:57.mp4,columpios_cam4,4.0,8.0,Transit
trimmed_columpios_cam4-2024-11-12_08_32_57_00-00-04_to_00-00-08_1399.mp4,columpios_cam4-2024-11-12 08:32:57.mp4,columpios_cam4,4.0,8.0,Transit
trimmed_columpios_cam4-2024-11-12_08_32_57_00-00-10_to_00-00-14_1400.mp4,columpios_cam4-2024-11-12 08:32:57.mp4,columpios_cam4,9.667,13.667,Transit
trimmed_columpios_cam4-2024-11-12_08_32_57_00-00-10_to_00-00-14_1400.mp4,columpios_cam4-2024-11-12 08:32:57.mp4,columpios_cam4,9.667,13.667,Transit
trimmed_columpios_cam4-2024-11-14_19_01_41_00-00-05_to_00-00-09_1405.mp4,columpios_cam4-2024-11-14 19:01:41.mp4,columpios_cam4,5.333,9.333,Transit
trimmed_columpios_cam4-2024-11-14_19_01_41_00-00-05_to_00-00-09_1405.mp4,columpios_cam4-2024-11-14 19:01:41.mp4,columpios_cam4,5.333,9.333,Transit
trimmed_columpioscam1-2024-11-17_20_32_39_00-00-05_to_00-00-09_1407.mp4,columpioscam1-2024-11-17 20:32:39.mp4,columpioscam1,5.333,9.333,Social_People
trimmed_columpioscam1-2024-11-14_19_40_25_00-00-04_to_00-00-08_1408.mp4,columpioscam1-2024-11-14 19:40:25.mp4,columpioscam1,3.917,7.917,Play_Object_Normal
trimmed_columpioscam1-2024-09-25_20_36_25_00-00-10_to_00-00-14_1409.mp4,columpioscam1-2024-09-25 20:36:25.mp4,columpioscam1,10.333,14.333,Transit
trimmed_columpioscam1-2024-09-25_20_36_25_00-00-10_to_00-00-14_1409.mp4,columpioscam1-2024-09-25 20:36:25.mp4,columpioscam1,10.333,14.333,Transit
trimmed_columpioscam1-2024-09-25_20_36_25_00-00-05_to_00-00-09_1410.mp4,columpioscam1-2024-09-25 20:36:25.mp4,columpioscam1,5.417,9.417,Transit
trimmed_columpioscam1-2024-09-25_20_36_25_00-00-05_to_00-00-09_1410.mp4,columpioscam1-2024-09-25 20:36:25.mp4,columpioscam1,5.417,9.417,Transit
trimmed_columpioscam3-2024-09-25_21_13_48_00-00-05_to_00-00-09_1412.mp4,columpioscam3-2024-09-25 21:13:48.mp4,columpioscam3,5.417,9.417,Social_People
trimmed_columpioscam3-2024-09-25_21_13_48_00-00-05_to_00-00-09_1412.mp4,columpioscam3-2024-09-25 21:13:48.mp4,columpioscam3,5.417,9.417,Social_People
trimmed_columpioscam3-2024-10-22_19_24_20_00-00-09_to_00-00-13_1413.mp4,columpioscam3-2024-10-22 19:24:20.mp4,columpioscam3,8.833,12.833,Social_People
trimmed_columpioscam3-2024-10-22_19_24_20_00-00-09_to_00-00-13_1413.mp4,columpioscam3-2024-10-22 19:24:20.mp4,columpioscam3,8.833,12.833,Social_People
